Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1120264.JPG;2019.04.08;19:10:46;;;Myotis bechsteinii;Mbec;100.0;
P1120265.JPG;2019.04.08;19:21:40;;;Myotis daubentonii;Mdau;100.0;
P1120266.JPG;2019.04.08;19:21:48;;;Myotis daubentonii;Mdau;100.0;
P1120267.JPG;2019.04.08;19:22:02;;;Myotis daubentonii;Mdau;100.0;
P1120268.JPG;2019.04.08;19:56:16;;;Myotis bechsteinii;Mbec;100.0;
P1120269.JPG;2019.04.08;20:05:07;;;Myotis myotis_Myotis blythii;;99.9;
P1120270.JPG;2019.04.08;20:05:12;;;Myotis myotis_Myotis blythii;;99.9;
P1120271.JPG;2019.04.08;20:05:59;;;Myotis myotis_Myotis blythii;;100.0;
P1120272.JPG;2019.04.08;20:06:39;;;Myotis myotis_Myotis blythii;;100.0;
P1120273.JPG;2019.04.08;20:08:24;;;Myotis nattereri;Mnat;100.0;
P1120274.JPG;2019.04.08;20:09:46;;;Myotis bechsteinii;Mbec;100.0;
P1120275.JPG;2019.04.08;20:10:05;;;Myotis bechsteinii;Mbec;100.0;
P1120276.JPG;2019.04.08;20:15:00;;;Myotis bechsteinii;Mbec;100.0;
P1120277.JPG;2019.04.08;20:16:50;;;Myotis bechsteinii;Mbec;100.0;
P1120278.JPG;2019.04.08;20:28:45;;;Myotis bechsteinii;Mbec;100.0;
P1120279.JPG;2019.04.08;20:29:01;;;Myotis bechsteinii;Mbec;96.6;
P1120280.JPG;2019.04.08;20:29:24;;;Myotis bechsteinii;Mbec;98.8;
P1120281.JPG;2019.04.08;20:31:01;unsure;;Myotis bechsteinii;Mbec;61.7;
P1120282.JPG;2019.04.08;21:02:12;;;Myotis bechsteinii;Mbec;99.8;
P1120283.JPG;2019.04.08;21:02:35;;;Myotis bechsteinii;Mbec;99.9;
P1120284.JPG;2019.04.08;21:03:28;;;Myotis bechsteinii;Mbec;100.0;
P1120285.JPG;2019.04.08;21:10:40;;;Myotis myotis_Myotis blythii;;100.0;
P1120286.JPG;2019.04.08;21:10:48;;;Myotis myotis_Myotis blythii;;100.0;
P1120287.JPG;2019.04.08;21:16:53;;;Myotis myotis_Myotis blythii;;99.9;
P1120288.JPG;2019.04.08;21:16:58;;;Myotis myotis_Myotis blythii;;100.0;
P1120289.JPG;2019.04.08;21:20:13;;;Myotis myotis_Myotis blythii;;99.9;
P1120290.JPG;2019.04.08;21:21:02;;;Myotis myotis_Myotis blythii;;100.0;
P1120291.JPG;2019.04.08;21:21:08;;;Myotis myotis_Myotis blythii;;100.0;
P1120292.JPG;2019.04.08;21:22:58;;;Myotis bechsteinii;Mbec;100.0;
P1120293.JPG;2019.04.08;21:25:56;;;Myotis myotis_Myotis blythii;;100.0;
P1120294.JPG;2019.04.08;21:26:09;;;Myotis myotis_Myotis blythii;;99.9;
P1120295.JPG;2019.04.08;21:47:11;;;Myotis nattereri;Mnat;99.9;
P1120296.JPG;2019.04.08;21:47:29;;;Myotis nattereri;Mnat;100.0;
P1120297.JPG;2019.04.08;21:57:58;;;Myotis bechsteinii;Mbec;100.0;
P1120298.JPG;2019.04.08;22:08:27;;;Myotis bechsteinii;Mbec;100.0;
P1120299.JPG;2019.04.08;22:10:14;;;Myotis bechsteinii;Mbec;99.8;
P1120300.JPG;2019.04.08;22:18:43;;;Myotis myotis_Myotis blythii;;100.0;
P1120301.JPG;2019.04.08;22:21:55;;;Myotis myotis_Myotis blythii;;100.0;
P1120302.JPG;2019.04.08;22:24:18;;;Myotis myotis_Myotis blythii;;100.0;
