Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410216.JPG;2019.03.24;22:34:13;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410217.JPG;2019.03.24;22:44:11;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410218.JPG;2019.03.24;22:44:38;;;Plecotus auritus_Plecotus austriacus;;80.6;
P1410219.JPG;2019.03.24;22:52:40;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410220.JPG;2019.03.24;22:52:42;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410221.JPG;2019.03.24;22:53:13;;empty;;;;
P1410222.JPG;2019.03.24;22:53:34;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410223.JPG;2019.03.24;22:54:10;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410224.JPG;2019.03.24;22:58:08;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410225.JPG;2019.03.24;23:02:30;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410226.JPG;2019.03.24;23:02:46;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410227.JPG;2019.03.24;23:03:06;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410228.JPG;2019.03.24;23:03:41;;multiple;Plecotus auritus_Plecotus austriacus;;100.0;
P1410228.JPG;2019.03.24;23:03:41;;multiple;Plecotus auritus_Plecotus austriacus;;100.0;
P1410229.JPG;2019.03.24;23:04:21;;multiple;Plecotus auritus_Plecotus austriacus;;99.8;
P1410229.JPG;2019.03.24;23:04:21;unsure;multiple;Pipistrellus sp.;Pip;47.6;
P1410230.JPG;2019.03.24;23:06:11;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410231.JPG;2019.03.24;23:06:32;;;Plecotus auritus_Plecotus austriacus;;93.7;
P1410232.JPG;2019.03.24;23:10:53;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410233.JPG;2019.03.24;23:11:28;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410234.JPG;2019.03.24;23:11:40;;;Plecotus auritus_Plecotus austriacus;;92.7;
P1410235.JPG;2019.03.24;23:12:21;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410236.JPG;2019.03.24;23:12:41;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410237.JPG;2019.03.24;23:13:13;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410238.JPG;2019.03.24;23:14:08;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410239.JPG;2019.03.24;23:18:07;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410240.JPG;2019.03.24;23:18:28;;;Plecotus auritus_Plecotus austriacus;;99.5;
P1410241.JPG;2019.03.24;23:19:01;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410242.JPG;2019.03.24;23:19:27;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410243.JPG;2019.03.24;23:21:43;;;Plecotus auritus_Plecotus austriacus;;94.8;
P1410244.JPG;2019.03.24;23:22:42;;;Plecotus auritus_Plecotus austriacus;;100.0;
